0 0 1 Infinity Infinity Infinity 0.01 88.0
66 17 0 3.830578507988861 7.457186196607424 Infinity Infinity 0.0
67 17 0 3.8163592557859687 7.530903305085573 Infinity Infinity 0.0
68 17 0 3.8017687062038448 7.606744938273948 Infinity Infinity 0.0
69 17 0 3.7866449090397793 7.685331902843586 Infinity Infinity 0.0
70 17 0 3.7708193148163502 7.767330164281248 Infinity Infinity 0.0
71 17 0 3.7541167747797317 7.853451934996343 Infinity Infinity 0.0
72 17 0 3.736355540902508 7.944456762430235 Infinity Infinity 0.0
73 17 0 3.7173472658811875 8.041152617163675 Infinity Infinity 0.0
74 17 0 3.6968970031364563 8.144396981023107 Infinity Infinity 0.0
75 17 0 3.6748032068150565 8.25509793519052 Infinity Infinity 0.0
76 17 0 3.6508577317878803 8.374215248310009 Infinity Infinity 0.0
77 17 0 3.6248458336503404 8.502761464596063 Infinity Infinity 0.0
78 17 0 3.5965461687233073 8.64180299194058 Infinity Infinity 0.0
79 17 0 3.5657307940515466 8.792461190022095 Infinity Infinity 0.0
80 17 0 3.5321651674057932 8.955913458412027 Infinity Infinity 0.0
81 17 0 3.4956081472803078 9.133394324683735 Infinity Infinity 0.0
82 17 0 3.455811992895349 9.326196532519532 Infinity Infinity 0.0
83 17 0 3.4125223641945297 9.535672129818153 Infinity Infinity 0.0
84 17 0 3.365478321847661 9.763233556804295 Infinity Infinity 0.0
85 17 0 3.314412327248732 10.01035473413404 Infinity Infinity 0.0
0 18 0 Infinity 2.0860146743999906 Infinity Infinity 0.0
1 18 0 6.325674567198824 2.0694185093824586 Infinity Infinity 0.0
2 18 0 6.309930699022061 2.058408304156373 Infinity Infinity 0.0
3 18 0 6.290262597457243 2.053059804878721 Infinity Infinity 0.0
4 18 0 6.266913098814811 2.0534245913305895 Infinity Infinity 0.0
5 18 0 6.240119357448272 2.0595309942355158 Infinity Infinity 0.0
6 18 0 6.210112845754274 2.0713850125777995 Infinity Infinity 0.0
7 18 0 6.177119354172596 2.088971230920812 Infinity Infinity 0.0
8 18 0 6.141358991186131 2.112253736725407 Infinity Infinity 0.0
9 18 0 6.103046183320899 2.1411770376681787 Infinity Infinity 0.0
10 18 0 6.062389675146029 2.175666978959846 Infinity Infinity 0.0
11 18 0 6.019592529273773 2.215631660663547 Infinity Infinity 0.0
12 18 0 5.974852126359515 2.260962355013241 Infinity Infinity 0.0
13 18 0 5.928360165101758 2.311534423731935 Infinity Infinity 0.0
14 18 0 5.8803026622421015 2.3672082353501267 Infinity Infinity 0.0
15 18 0 5.830859952565326 2.4278300825241104 Infinity Infinity 0.0
16 18 0 5.780206688899256 2.493233099354242 Infinity Infinity 0.0
17 18 0 5.728511842114884 2.563238178703351 Infinity Infinity 0.0
18 18 0 5.675938701126334 2.637654889515069 Infinity Infinity 0.0
19 18 0 5.62264487289081 2.7162823941321506 Infinity Infinity 0.0
20 18 0 5.568782282408684 2.7989103656147947 Infinity Infinity 0.0
21 18 0 5.514497172723388 2.8853199050589637 Infinity Infinity 0.0
22 18 0 5.459930104921547 2.9752844589147855 Infinity Infinity 0.0
23 18 0 5.405215958132864 3.0685707363048564 Infinity Infinity 0.0
24 18 0 5.3504839295301565 3.164939626342516 Infinity Infinity 0.0
25 18 0 5.295857534329407 3.2641471154502923 Infinity Infinity 0.0
26 18 0 5.241454605789649 3.365945204678127 Infinity Infinity 0.0
27 18 0 5.187387295213121 3.4700828270217983 Infinity Infinity 0.0
28 18 0 5.1337620719451 3.5763067647412115 Infinity Infinity 0.0
29 18 0 5.080679723374075 3.684362566678729 Infinity Infinity 0.0
30 18 0 5.028235354931546 3.793995465577524 Infinity Infinity 0.0
31 18 0 4.976518390092245 3.9049512953999184 Infinity Infinity 0.0
32 18 0 4.925612570373964 4.016977408645722 Infinity Infinity 0.0
33 18 0 4.875595955337602 4.12982359367053 Infinity Infinity 0.0
34 18 0 4.8265409225872205 4.243242992004042 Infinity Infinity 0.0
35 18 0 4.778514167769984 4.356993015668536 Infinity Infinity 0.0
36 18 0 4.731576704576177 4.470836264497038 Infinity Infinity 0.0
37 18 0 4.6857838647392285 4.584541443451705 Infinity Infinity 0.0
38 18 0 4.641185298035623 4.697884279942244 Infinity Infinity 0.0
39 18 0 4.597824972285082 4.810648441144139 Infinity Infinity 0.0
40 18 0 4.5557411733502775 4.922626451317022 Infinity Infinity 0.0
41 18 0 4.514966505137217 5.033620609123055 Infinity Infinity 0.0
42 18 0 4.475527889594801 5.143443904945144 Infinity Infinity 0.0
43 18 0 4.437446566715295 5.251920938205473 Infinity Infinity 0.0
44 18 0 4.400738094533821 5.358888834683626 Infinity Infinity 0.0
45 18 0 4.36541234912886 5.464198163834979 Infinity Infinity 0.0
46 18 0 4.331473524621842 5.567713856109236 Infinity Infinity 0.0
47 18 0 4.2989201331774325 5.669316120268434 Infinity Infinity 0.0
48 18 0 4.267745005003363 5.76890136070557 Infinity Infinity 0.0
49 18 0 4.237935288350485 5.866383094762625 Infinity Infinity 0.0
50 18 0 4.209472449512802 5.961692870049333 Infinity Infinity 0.0
51 18 0 4.182332272827395 6.054781181761044 Infinity Infinity 0.0
52 18 0 4.156484860674524 6.1456183899974235 Infinity Infinity 0.0
53 18 0 4.131894633477472 6.234195637080575 Infinity Infinity 0.0
54 18 0 4.108520329702827 6.32052576487348 Infinity Infinity 0.0
55 18 0 4.086315005860044 6.40464423209832 Infinity Infinity 0.0
56 18 0 4.065226036501912 6.48661003165472 Infinity Infinity 0.0
57 18 0 4.045195114224271 6.566506607938081 Infinity Infinity 0.0
58 18 0 4.026158249666025 6.644442774158179 Infinity Infinity 0.0
59 18 0 4.00804577150933 6.7205536296572745 Infinity Infinity 0.0
60 18 0 3.9907823264792057 6.795001477228325 Infinity Infinity 0.0
61 18 0 3.974286879344305 6.86797674043369 Infinity Infinity 0.0
62 18 0 3.9584727129156647 6.939698880923004 Infinity Infinity 0.0
63 18 0 3.9432474280480676 7.0104173157519085 Infinity Infinity 0.0
64 18 0 3.928512943639305 7.080412334700327 Infinity Infinity 0.0
65 18 0 3.9141654966299484 7.149996017590496 Infinity Infinity 0.0
66 18 0 3.900095642003919 7.219513151605554 Infinity Infinity 0.0
67 18 0 3.8861882527885427 7.289342148608128 Infinity Infinity 0.0
68 18 0 3.8723225200536433 7.3598959624579265 Infinity Infinity 0.0
69 18 0 3.858371952912748 7.431623006330895 Infinity Infinity 0.0
70 18 0 3.8442043785222495 7.505008070036794 Infinity Infinity 0.0
71 18 0 3.8296819420814074 7.580573237338484 Infinity Infinity 0.0
72 18 0 3.8146611068332703 7.658878803269246 Infinity Infinity 0.0
73 18 0 3.7989926540633974 7.74052419145147 Infinity Infinity 0.0
74 18 0 3.7825216831005832 7.826148871415597 Infinity Infinity 0.0
75 18 0 3.7650876113170284 7.916433275917569 Infinity Infinity 0.0
76 18 0 3.746524174127927 8.012099718257616 Infinity Infinity 0.0
77 18 0 3.726659424991169 8.113913309598445 Infinity Infinity 0.0
78 18 0 3.7053157354087602 8.222682876283898 Infinity Infinity 0.0
79 18 0 3.6823097949243504 8.339261877156702 Infinity Infinity 0.0
80 18 0 3.657452611126274 8.464549320877182 Infinity Infinity 0.0
81 18 0 3.6305495096451352 8.59949068324201 Infinity Infinity 0.0
82 18 0 3.601400134154545 8.745078824501206 Infinity Infinity 0.0
83 18 0 3.5697984463715784 8.902354906678255 Infinity Infinity 0.0
84 18 0 3.5355327260565446 9.072409310887139 Infinity Infinity 0.0
85 18 0 3.4983855710124487 9.256382554650855 Infinity Infinity 0.0
86 18 0 3.4581338970858155 9.455466209220504 Infinity Infinity 0.0
87 18 0 3.4145489381657796 9.670903816892178 Infinity Infinity 0.0
88 18 0 3.367396246185507 9.903991808327532 Infinity Infinity 0.0
89 18 0 3.316435691120205 10.156080419869085 Infinity Infinity 0.0
90 18 0 3.2614214609886005 10.428574610861773 Infinity Infinity 0.0
0 19 0 Infinity 2.1231248202000046 Infinity Infinity 0.0
1 19 0 6.309049051656331 2.106499304657511 Infinity Infinity 0.0
2 19 0 6.298151590755694 2.094720196391144 Infinity Infinity 0.0
3 19 0 6.283425340260585 2.087882939194486 Infinity Infinity 0.0
4 19 0 6.265091337445874 2.086061177825549 Infinity Infinity 0.0
5 19 0 6.243365711348069 2.0893075317253462 Infinity Infinity 0.0
6 19 0 6.218459682765243 2.0976543687363147 Infinity Infinity 0.0
7 19 0 6.190579564257085 2.1111145788208034 Infinity Infinity 0.0
8 19 0 6.159926760144877 2.12968234777955 Infinity Infinity 0.0
9 19 0 6.1266977665115405 2.1533339309701915 Infinity Infinity 0.0
10 19 0 6.091084171201537 2.182028427025699 Infinity Infinity 0.0
11 19 0 6.053272653820983 2.2157085515729094 Infinity Infinity 0.0
12 19 0 6.013444985737564 2.2543014109509585 Infinity Infinity 0.0
13 19 0 5.971778030080621 2.297719275929822 Infinity Infinity 0.0
14 19 0 5.928443741741006 2.3458603554287265 Infinity Infinity 0.0
15 19 0 5.883609167371276 2.398609570234676 Infinity Infinity 0.0
16 19 0 5.837436445385514 2.455839326720934 Infinity Infinity 0.0
17 19 0 5.79008280595945 2.5174102905655005 Infinity Infinity 0.0
18 19 0 5.7417005710303926 2.5831721604695588 Infinity Infinity 0.0
19 19 0 5.692437154297252 2.6529644418760014 Infinity Infinity 0.0
20 19 0 5.642435061220567 2.726617220687885 Infinity Infinity 0.0
21 19 0 5.5918318890224725 2.8039519369869694 Infinity Infinity 0.0
22 19 0 5.540760326686652 2.884782158752074 Infinity Infinity 0.0
23 19 0 5.489348154958471 2.968914355577681 Infinity Infinity 0.0
24 19 0 5.437718246344879 3.0561486723924034 Infinity Infinity 0.0
25 19 0 5.385988565114339 3.146279703177335 Infinity Infinity 0.0
26 19 0 5.334272167297087 3.239097264684773 Infinity Infinity 0.0
27 19 0 5.28267720068478 3.3343871701564325 Infinity Infinity 0.0
28 19 0 5.231306904830802 3.431932003042135 Infinity Infinity 0.0
29 19 0 5.18025961105009 3.53151189071815 Infinity Infinity 0.0
30 19 0 5.129628742419193 3.632905278205797 Infinity Infinity 0.0
31 19 0 5.079502813776259 3.7358897018898105 Infinity Infinity 0.0
32 19 0 5.029965431721045 3.8402425632368917 Infinity Infinity 0.0
33 19 0 4.981095294614924 3.9457419025142144 Infinity Infinity 0.0
34 19 0 4.932966192580807 4.052167172507801 Infinity Infinity 0.0
35 19 0 4.885647007503309 4.159300012241125 Infinity Infinity 0.0
36 19 0 4.839201713028558 4.266925020693506 Infinity Infinity 0.0
37 19 0 4.79368937456433 4.374830530518608 Infinity Infinity 0.0
38 19 0 4.749164149280027 4.482809381763012 Infinity Infinity 0.0
39 19 0 4.705675286106562 4.590659695584485 Infinity Infinity 0.0
40 19 0 4.66326712573656 4.6981856479707815 Infinity Infinity 0.0
41 19 0 4.621979100624145 4.80519824345771 Infinity Infinity 0.0
42 19 0 4.581845734985166 4.91151608884806 Infinity Infinity 0.0
43 19 0 4.542896644796954 5.01696616692972 Infinity Infinity 0.0
44 19 0 4.505156537798527 5.121384610194426 Infinity Infinity 0.0
45 19 0 4.468645213490433 5.224617474555998 Infinity Infinity 0.0
46 19 0 4.433377563134897 5.3265215130690535 Infinity Infinity 0.0
47 19 0 4.3993635697556925 5.426964949647314 Infinity Infinity 0.0
48 19 0 4.366608308138254 5.525828252782205 Infinity Infinity 0.0
49 19 0 4.33511194482945 5.623004909261169 Infinity Infinity 0.0
50 19 0 4.304869738138095 5.718402197886462 Infinity Infinity 0.0
51 19 0 4.275872038134253 5.81194196319332 Infinity Infinity 0.0
52 19 0 4.2481042866497205 5.903561389168516 Infinity Infinity 0.0
53 19 0 4.221547017277942 5.993213772968986 Infinity Infinity 0.0
54 19 0 4.196175855373937 6.080869298640096 Infinity Infinity 0.0
55 19 0 4.1719615180543315 6.166515810834383 Infinity Infinity 0.0
56 19 0 4.1488698141972975 6.250159588529769 Infinity Infinity 0.0
57 19 0 4.12686164444267 6.331826118748168 Infinity Infinity 0.0
58 19 0 4.10589300119193 6.411560870274073 Infinity Infinity 0.0
59 19 0 4.0859149686079945 6.489430067372737 Infinity Infinity 0.0
60 19 0 4.066873722615583 6.565521463509114 Infinity Infinity 0.0
61 19 0 4.048710530900834 6.639945115065643 Infinity Infinity 0.0
62 19 0 4.031361752911664 6.712834155061643 Infinity Infinity 0.0
63 19 0 4.014758839857535 6.78434556687111 Infinity Infinity 0.0
64 19 0 3.9988283347093727 6.854660957941178 Infinity Infinity 0.0
65 19 0 3.9834918721999486 6.923987333511178 Infinity Infinity 0.0
66 19 0 3.968666178823298 6.9925578703305575 Infinity Infinity 0.0
67 19 0 3.954263072835488 7.060632690377503 Infinity Infinity 0.0
68 19 0 3.940189464253791 7.128499634577651 Infinity Infinity 0.0
69 19 0 3.9263473548574837 7.196475036522386 Infinity Infinity 0.0
70 19 0 3.9126338381870056 7.2649044961871425 Infinity Infinity 0.0
71 19 0 3.8989410995446576 7.3341636536503785 Infinity Infinity 0.0
72 19 0 3.885156415994558 7.404658962811681 Infinity Infinity 0.0
73 19 0 3.8711621563616205 7.476828465109875 Infinity Infinity 0.0
74 19 0 3.856835781233343 7.551142563242649 Infinity Infinity 0.0
75 19 0 3.842049842958261 7.628104794883882 Infinity Infinity 0.0
76 19 0 3.8266719856468114 7.708252606402766 Infinity Infinity 0.0
77 19 0 3.8105649451705403 7.792158126582137 Infinity Infinity 0.0
78 19 0 3.793586549163223 7.8804289403366 Infinity Infinity 0.0
79 19 0 3.7755897170195567 7.973708862431806 Infinity Infinity 0.0
80 19 0 3.756422459896953 8.072678711202485 Infinity Infinity 0.0
81 19 0 3.735927880712694 8.178057082270044 Infinity Infinity 0.0
82 19 0 3.7139441741476276 8.290601122263126 Infinity Infinity 0.0
83 19 0 3.690304626642444 8.411107302533992 Infinity Infinity 0.0
84 19 0 3.6648376164007743 8.540412192878222 Infinity Infinity 0.0
85 19 0 3.637366613387087 8.67939323525286 Infinity Infinity 0.0
86 19 0 3.6077101793278246 8.828969517494869 Infinity Infinity 0.0
87 19 0 3.57568196771075 8.99010254703984 Infinity Infinity 0.0
88 19 0 3.5410907237850893 9.163797024639422 Infinity Infinity 0.0
89 19 0 3.503740284562781 9.351101618081998 Infinity Infinity 0.0
90 19 0 3.46342957881555 9.553109735908947 Infinity Infinity 0.0
91 19 0 3.4199526270785725 9.770960301134096 Infinity Infinity 0.0
92 19 0 3.3730985416467547 10.005838524961888 Infinity Infinity 0.0
93 19 0 3.3226515265788237 10.258976680507061 Infinity Infinity 0.0
94 19 0 3.268390877692724 10.531654876510828 Infinity Infinity 0.0
95 19 0 3.2100909825702217 10.825201831061719 Infinity Infinity 0.0
0 20 0 Infinity 2.158621920599998 Infinity Infinity 0.0
1 20 0 6.2925216485140965 2.142094517457764 Infinity Infinity 0.0
2 20 0 6.285843065192296 2.129785991894366 Infinity Infinity 0.0
3 20 0 6.275443903881872 2.121804555515652 Infinity Infinity 0.0
4 20 0 6.261525585627311 2.118238803697089 Infinity Infinity 0.0
5 20 0 6.244285277167876 2.119158369516896 Infinity Infinity 0.0
6 20 0 6.223915890937775 2.124614577689428 Infinity Infinity 0.0
7 20 0 6.200606085065978 2.134641098498321 Infinity Infinity 0.0
8 20 0 6.174540263376343 2.149254601729787 Infinity Infinity 0.0
9 20 0 6.145898575387584 2.16845541060583 Infinity Infinity 0.0
10 20 0 6.1148569163132365 2.1922281557175296 Infinity Infinity 0.0
11 20 0 6.081586927061707 2.220542428958254 Infinity Infinity 0.0
12 20 0 6.046255994236283 2.2533534374569726 Infinity Infinity 0.0
13 20 0 6.00902725013502 2.2906026575113714 Infinity Infinity 0.0
14 20 0 5.97005957275087 2.332218488521235 Infinity Infinity 0.0
15 20 0 5.929507585771688 2.3781169069216475 Infinity Infinity 0.0
16 20 0 5.88752165858007 2.428202120116204 Infinity Infinity 0.0
17 20 0 5.8442479062535355 2.482367220410289 Infinity Infinity 0.0
18 20 0 5.799828189564444 2.5404948389443405 Infinity Infinity 0.0
19 20 0 5.754400114979987 2.602457799627075 Infinity Infinity 0.0
20 20 0 5.708097034662238 2.668119773068746 Infinity Infinity 0.0
21 20 0 5.6610480464680535 2.7373359305143268 Infinity Infinity 0.0
22 20 0 5.613377993949214 2.8099535977768895 Infinity Infinity 0.0
23 20 0 5.565207466352319 2.8858129091707383 Infinity Infinity 0.0
24 20 0 5.516652798618807 2.9647474614446665 Infinity Infinity 0.0
25 20 0 5.467826071384998 3.046584967715326 Infinity Infinity 0.0
26 20 0 5.418835110982016 3.131147911400255 Infinity Infinity 0.0
27 20 0 5.369783489435854 3.2182542001513283 Infinity Infinity 0.0
28 20 0 5.320770524467413 3.307717819787939 Infinity Infinity 0.0
29 20 0 5.271891279492323 3.399349488230172 Infinity Infinity 0.0
30 20 0 5.223236563621185 3.492957309432164 Infinity Infinity 0.0
31 20 0 5.174892931659386 3.5883474273152913 Infinity Infinity 0.0
32 20 0 5.126942684107135 3.685324679701381 Infinity Infinity 0.0
33 20 0 5.079463867159568 3.7836932522460245 Infinity Infinity 0.0
34 20 0 5.032530272706637 3.883257332371855 Infinity Infinity 0.0
35 20 0 4.986211438333115 3.983821763201661 Infinity Infinity 0.0
36 20 0 4.940572647318675 4.085192697491777 Infinity Infinity 0.0
37 20 0 4.895674928637781 4.1871782515652285 Infinity Infinity 0.0
38 20 0 4.851575056959781 4.289589159244983 Infinity Infinity 0.0
39 20 0 4.808325552648938 4.392239425787366 Infinity Infinity 0.0
40 20 0 4.765974681764213 4.494946981815012 Infinity Infinity 0.0
41 20 0 4.72456645605952 4.59753433725038 Infinity Infinity 0.0
42 20 0 4.684140632983656 4.69982923524887 Infinity Infinity 0.0
43 20 0 4.644732715680149 4.801665306132065 Infinity Infinity 0.0
44 20 0 4.6063739529874965 4.902882721321035 Infinity Infinity 0.0
45 20 0 4.569091339438984 5.003328847269586 Infinity Infinity 0.0
46 20 0 4.532907615262687 5.102858899397376 Infinity Infinity 0.0
47 20 0 4.497841266381684 5.201336596023367 Infinity Infinity 0.0
48 20 0 4.463906524413815 5.298634812298928 Infinity Infinity 0.0
49 20 0 4.4311133666716955 5.394636234141174 Infinity Infinity 0.0
50 20 0 4.399467516163 5.489234012166079 Infinity Infinity 0.0
51 20 0 4.36897044158998 5.582332415621806 Infinity Infinity 0.0
52 20 0 4.33961935734996 5.673847486322046 Infinity Infinity 0.0
53 20 0 4.311407223534999 5.7637076925791035 Infinity Infinity 0.0
54 20 0 4.284322745932087 5.8518545831372535 Infinity Infinity 0.0
55 20 0 4.258350376022989 5.938243441105911 Infinity Infinity 0.0
56 20 0 4.233470310984316 6.0228439378929295 Infinity Infinity 0.0
57 20 0 4.2096584936875985 6.105640787137858 Infinity Infinity 0.0
58 20 0 4.186886612699155 6.186634398645083 Infinity Infinity 0.0
59 20 0 4.165122102280208 6.265841532317296 Infinity Infinity 0.0
60 20 0 4.144328142386769 6.343295952088482 Infinity Infinity 0.0
61 20 0 4.124463658669754 6.419049079857402 Infinity Infinity 0.0
62 20 0 4.1054833224748535 6.493170649420591 Infinity Infinity 0.0
63 20 0 4.087337550842705 6.565749360405761 Infinity Infinity 0.0
64 20 0 4.0699725065087335 6.6368935322051215 Infinity Infinity 0.0
65 20 0 4.053330097903228 6.7067317579084005 Infinity Infinity 0.0
66 20 0 4.037347979151363 6.775413558236465 Infinity Infinity 0.0
67 20 0 4.021959550073163 6.84311003547414 Infinity Infinity 0.0
68 20 0 4.007093956183155 6.910014527403504 Infinity Infinity 0.0
69 20 0 3.9926760886915247 6.976343261237545 Infinity Infinity 0.0
70 20 0 3.978626584502365 7.042336007552905 Infinity Infinity 0.0
71 20 0 3.9648618262155253 7.108256734223772 Infinity Infinity 0.0
72 20 0 3.9512939421246926 7.174394260353907 Infinity Infinity 0.0
73 20 0 3.9378308062194094 7.24106291021171 Infinity Infinity 0.0
74 20 0 3.9243760381833113 7.308603167161664 Infinity Infinity 0.0
75 20 0 3.9108290033954916 7.377382327598895 Infinity Infinity 0.0
76 20 0 3.8970848129291937 7.447795154881277 Infinity Infinity 0.0
77 20 0 3.883034323553346 7.520264533264083 Infinity Infinity 0.0
78 20 0 3.8685641377309707 7.595242121831831 Infinity Infinity 0.0
79 20 0 3.8535566036203193 7.673209008432593 Infinity Infinity 0.0
80 20 0 3.837889815074419 7.754676363610059 Infinity Infinity 0.0
81 20 0 3.821437611641244 7.840186094538609 Infinity Infinity 0.0
82 20 0 3.804069578563599 7.93031149895458 Infinity Infinity 0.0
83 20 0 3.7856510467786677 8.025657919090804 Infinity Infinity 0.0
84 20 0 3.7660430929196025 8.126863395609632 Infinity Infinity 0.0
85 20 0 3.7451025393127395 8.234599321535285 Infinity Infinity 0.0
86 20 0 3.7226819539809526 8.349571096188413 Infinity Infinity 0.0
87 20 0 3.698629650641152 8.472518779118815 Infinity Infinity 0.0
88 20 0 3.6727896887047393 8.604217744038465 Infinity Infinity 0.0
89 20 0 3.6450018732789147 8.745479332754599 Infinity Infinity 0.0
90 20 0 3.6151017551650853 8.897151509104134 Infinity Infinity 0.0
91 20 0 3.582920630859036 9.060119512884597 Infinity Infinity 0.0
92 20 0 3.5482855425527475 9.23530651379059 Infinity Infinity 0.0
93 20 0 3.51101927813221 9.423674265343976 Infinity Infinity 0.0
94 20 0 3.470940371177875 9.626223758829127 Infinity Infinity 0.0
95 20 0 3.4278631009662774 9.843995877225183 Infinity Infinity 0.0
96 20 0 3.3815974924672503 10.07807204913965 Infinity Infinity 0.0
97 20 0 3.331949316346737 10.329574902741768 Infinity Infinity 0.0
98 20 0 3.2787200889650023 10.599668919694949 Infinity Infinity 0.0
0 21 0 Infinity 2.1925059755999996 Infinity Infinity 0.0
1 21 0 6.276195201469861 2.176179528555764 Infinity Infinity 0.0
2 21 0 6.273198482571381 2.163534945934849 Infinity Infinity 0.0
3 21 0 6.266597282015468 2.154688324068445 Infinity Infinity 0.0
4 21 0 6.256575382664167 2.149738121105301 Infinity Infinity 0.0
5 21 0 6.243312867385285 2.14876571132271 Infinity Infinity 0.0
6 21 0 6.226986119052825 2.1518359394377597 Infinity Infinity 0.0
7 21 0 6.207767820546586 2.1589976749183677 Infinity Infinity 0.0
8 21 0 6.185826954752471 2.1702843662944957 Infinity Infinity 0.0
9 21 0 6.161328804562288 2.1857145954692 Infinity Infinity 0.0
10 21 0 6.134434952873889 2.2052926320298525 Infinity Infinity 0.0
11 21 0 6.105303282591045 2.2290089875591903 Infinity Infinity 0.0
12 21 0 6.0740879766235665 2.2568409699464738 Infinity Infinity 0.0
13 21 0 6.040939517887196 2.28875323769865 Infinity Infinity 0.0
14 21 0 6.006004689303694 2.324698354251474 Infinity Infinity 0.0
15 21 0 5.9694265738007815 2.3646173422805674 Infinity Infinity 0.0
16 21 0 5.931344554312155 2.408440238012652 Infinity Infinity 0.0
17 21 0 5.891894313777513 2.4560866455366295 Infinity Infinity 0.0
18 21 0 5.8512078351425245 2.50746629111471 Infinity Infinity 0.0
19 21 0 5.809413401358825 2.562479577493548 Infinity Infinity 0.0
20 21 0 5.766635595384059 2.621018138215369 Infinity Infinity 0.0
21 21 0 5.722995300181857 2.682965391929173 Infinity Infinity 0.0
22 21 0 5.678609698721736 2.748197096701695 Infinity Infinity 0.0
23 21 0 5.633592273979389 2.816581904328764 Infinity Infinity 0.0
24 21 0 5.588052808936261 2.8879819146462182 Infinity Infinity 0.0
25 21 0 5.54209738657994 2.96225322984116 Infinity Infinity 0.0
26 21 0 5.49582838990392 3.039246508763064 Infinity Infinity 0.0
27 21 0 5.4493445019077456 3.118807521234956 Infinity Infinity 0.0
28 21 0 5.402740705596827 3.2007777023643698 Infinity Infinity 0.0
29 21 0 5.356108283982678 3.284994706854725 Infinity Infinity 0.0
30 21 0 5.309534820082675 3.3712929633162148 Infinity Infinity 0.0
31 21 0 5.263104196920338 3.459504228577167 Infinity Infinity 0.0
32 21 0 5.216896597524993 3.549458141995025 Infinity Infinity 0.0
33 21 0 5.170988504932026 3.6409827797674836 Infinity Infinity 0.0
34 21 0 5.125452702182841 3.7339052092436873 Infinity Infinity 0.0
35 21 0 5.080358272324737 3.82805204323531 Infinity Infinity 0.0
36 21 0 5.035770598411098 3.9232499943277332 Infinity Infinity 0.0
37 21 0 4.991751363501159 4.019326429191111 Infinity Infinity 0.0
38 21 0 4.948358550660259 4.116109922891589 Infinity Infinity 0.0
39 21 0 4.905646442959657 4.213430813202308 Infinity Infinity 0.0
40 21 0 4.863665623476621 4.311121754914723 Infinity Infinity 0.0
41 21 0 4.8224629752943216 4.40901827414951 Infinity Infinity 0.0
42 21 0 4.782081681502028 4.506959322667889 Infinity Infinity 0.0
43 21 0 4.742561225194905 4.604787832182652 Infinity Infinity 0.0
44 21 0 4.703937389474149 4.702351268669304 Infinity Infinity 0.0
45 21 0 4.666242257446925 4.799502186677245 Infinity Infinity 0.0
46 21 0 4.629504212226266 4.896098783640824 Infinity Infinity 0.0
47 21 0 4.59374793693145 4.99200545419059 Infinity Infinity 0.0
48 21 0 4.558994414687447 5.087093344464222 Infinity Infinity 0.0
49 21 0 4.525260928625414 5.1812409064179406 Infinity Infinity 0.0
50 21 0 4.492561061882341 5.274334452137282 Infinity Infinity 0.0
51 21 0 4.46090469760135 5.366268708148652 Infinity Infinity 0.0
52 21 0 4.430298018931367 5.4569473697300594 Infinity Infinity 0.0
53 21 0 4.400743509027507 5.546283655222567 Infinity Infinity 0.0
54 21 0 4.3722399510506165 5.634200860341096 Infinity Infinity 0.0
55 21 0 4.344782428167818 5.720632912485925 Infinity Infinity 0.0
56 21 0 4.318362323551909 5.805524925053518 Infinity Infinity 0.0
57 21 0 4.292967320381905 5.888833751747825 Infinity Infinity 0.0
58 21 0 4.268581401842766 5.970528540891436 Infinity Infinity 0.0
59 21 0 4.2451848511251455 6.050591289736374 Infinity Infinity 0.0
60 21 0 4.222754251426153 6.129017398775758 Infinity Infinity 0.0
61 21 0 4.2012624859486465 6.205816226054651 Infinity Infinity 0.0
62 21 0 4.180678737901232 6.2810116414810295 Infinity Infinity 0.0
63 21 0 4.160968490499002 6.354642581137327 Infinity Infinity 0.0
64 21 0 4.142093526962427 6.42676360159102 Infinity Infinity 0.0
65 21 0 4.124011930518591 6.497445434206384 Infinity Infinity 0.0
66 21 0 4.106678084400059 6.5667755394550795 Infinity Infinity 0.0
67 21 0 4.09004267184568 6.634858661227597 Infinity Infinity 0.0
68 21 0 4.074052676100109 6.701817381144551 Infinity Infinity 0.0
69 21 0 4.058651380413963 6.767792672866989 Infinity Infinity 0.0
70 21 0 4.043778368044173 6.832944456408796 Infinity Infinity 0.0
71 21 0 4.029369522253106 6.897452152446377 Infinity Infinity 0.0
72 21 0 4.015357026309715 6.961515236631399 Infinity Infinity 0.0
73 21 0 4.001669363488105 7.025353793900095 Infinity Infinity 0.0
74 21 0 3.988231317069477 7.089209072786247 Infinity Infinity 0.0
75 21 0 3.9749639703401414 7.1533440397308965 Infinity Infinity 0.0
76 21 0 3.9617847065925673 7.218043933394284 Infinity Infinity 0.0
77 21 0 3.948607209125612 7.28361681896655 Infinity Infinity 0.0
78 21 0 3.9353414612433255 7.350394142478905 Infinity Infinity 0.0
79 21 0 3.921893746256643 7.4187312851152285 Infinity Infinity 0.0
80 21 0 3.908166647481977 7.489008117522786 Infinity Infinity 0.0
81 21 0 3.894059048241587 7.5616295541231295 Infinity Infinity 0.0
82 21 0 3.8794661318641204 7.637026107423651 Infinity Infinity 0.0
83 21 0 3.864279381683815 7.715654442328798 Infinity Infinity 0.0
84 21 0 3.84838658104141 7.797997930450606 Infinity Infinity 0.0
85 21 0 3.831671813282952 7.884567204420819 Infinity Infinity 0.0
86 21 0 3.81401546176113 7.975900712200996 Infinity Infinity 0.0
87 21 0 3.7952942098339406 8.072565271393785 Infinity Infinity 0.0
